lat,lon,rsrp 
39.6463,-107.003,-140
39.646,-107.002,-132
39.6443,-107,-139
39.6429,-106.998,-138
39.6427,-107.018,-140
39.6421,-107.018,-125
39.6416,-107.016,-137
39.6413,-107.031,-135
39.6413,-107.03,-136
39.6413,-107.022,-140
39.6413,-107.018,-139
39.6404,-107.021,-138
39.6399,-107.035,-136
39.6399,-107.024,-133
39.6396,-107.027,-139
39.6393,-107.029,-140
39.6324,-107.033,-96
39.6321,-107.032,-97
39.6318,-107.033,-95
39.6318,-107.032,-95
39.6318,-107.032,-94
39.6316,-107.032,-97
39.6316,-107.032,-96
39.6316,-107.032,-93
39.6313,-107.032,-96
39.631,-107.031,-97
39.631,-107.031,-94
39.6307,-107.031,-93
39.6307,-107.031,-97
39.6307,-107.031,-92
39.6293,-107.048,-98
39.6291,-107.048,-98
39.6291,-107.048,-98
39.6291,-107.016,-88
39.6288,-107.048,-108
39.6288,-107.048,-94
39.6288,-107.047,-98
39.6288,-107.047,-105
39.6288,-107.016,-89
39.6288,-107.01,-94
39.6288,-107.01,-92
39.6288,-107.009,-95
39.6288,-107.009,-92
39.6285,-107.048,-101
39.6285,-107.047,-106
39.6285,-107.047,-98
39.6285,-107.017,-92
39.6285,-107.016,-88
39.6285,-107.01,-92
39.6285,-107.01,-90
39.6285,-107.01,-92
39.6285,-107.009,-92
39.6285,-107.008,-94
39.6282,-107.048,-104
39.6282,-107.048,-103
39.6282,-107.048,-102
39.6282,-107.048,-101
39.6282,-107.047,-100
39.6282,-107.017,-94
39.6282,-107.017,-93
39.6282,-107.016,-92
39.6282,-107.01,-89
39.6282,-107.01,-91
39.6282,-107.01,-90
39.6282,-107.009,-91
39.6282,-107.008,-90
39.6282,-107.008,-94
39.6279,-107.048,-106
39.6279,-107.048,-101
39.6279,-107.047,-100
39.6279,-107.044,-108
39.6279,-107.017,-89
39.6279,-107.017,-89
39.6279,-107.016,-90
39.6279,-107.01,-84
39.6279,-107.01,-85
39.6279,-107.01,-84
39.6279,-107.008,-92
39.6279,-107.007,-92
39.6277,-107.048,-116
39.6277,-107.046,-104
39.6277,-107.044,-107
39.6277,-107.044,-104
39.6277,-107.017,-95
39.6277,-107.016,-89
39.6277,-107.015,-90
39.6277,-107.01,-94
39.6277,-107.01,-95
39.6277,-107.01,-95
39.6277,-107.01,-93
39.6277,-107.009,-84
39.6277,-107.007,-89
39.6277,-107.007,-89
39.6277,-107.007,-89
39.6277,-106.991,-105
39.6274,-107.048,-103
39.6274,-107.048,-106
39.6274,-107.048,-106
39.6274,-107.048,-107
39.6274,-107.043,-95
39.6274,-107.043,-96
39.6274,-107.026,-96
39.6274,-107.017,-94
39.6274,-107.016,-87
39.6274,-107.015,-91
39.6274,-107.009,-89
39.6274,-107.007,-82
39.6274,-107.007,-89
39.6274,-107.006,-92
39.6274,-106.991,-103
39.6274,-106.991,-102
39.6271,-107.048,-104
39.6271,-107.048,-102
39.6271,-107.048,-102
39.6271,-107.048,-102
39.6271,-107.047,-102
39.6271,-107.047,-111
39.6271,-107.047,-111
39.6271,-107.016,-96
39.6271,-107.015,-91
39.6271,-107.008,-87
39.6271,-107.007,-87
39.6271,-107.007,-88
39.6271,-107.006,-93
39.6271,-106.992,-98
39.6271,-106.992,-99
39.6271,-106.992,-101
39.6268,-107.049,-104
39.6268,-107.049,-104
39.6268,-107.048,-104
39.6268,-107.047,-101
39.6268,-107.047,-105
39.6268,-107.046,-120
39.6268,-107.046,-108
39.6268,-107.016,-108
39.6268,-107.016,-96
39.6268,-107.008,-92
39.6268,-107.007,-88
39.6268,-107.002,-96
39.6268,-106.993,-99
39.6268,-106.993,-99
39.6268,-106.992,-100
39.6268,-106.992,-99
39.6268,-106.991,-99
39.6266,-107.049,-112
39.6266,-107.049,-104
39.6266,-107.048,-104
39.6266,-107.048,-104
39.6266,-107.048,-104
39.6266,-107.046,-123
39.6266,-107.046,-100
39.6266,-107.045,-97
39.6266,-107.025,-98
39.6266,-107.016,-92
39.6266,-107.016,-96
39.6266,-107.006,-94
39.6266,-107.005,-91
39.6266,-106.994,-98
39.6266,-106.992,-98
39.6266,-106.992,-100
39.6263,-107.049,-105
39.6263,-107.049,-104
39.6263,-107.048,-103
39.6263,-107.048,-109
39.6263,-107.048,-109
39.6263,-107.048,-110
39.6263,-107.047,-104
39.6263,-107.047,-104
39.6263,-107.045,-97
39.6263,-107.016,-91
39.6263,-107.006,-93
39.6263,-107.006,-96
39.6263,-107.005,-88
39.6263,-107.005,-88
39.6263,-107.004,-89
39.6263,-107.004,-96
39.6263,-107.003,-88
39.6263,-107.003,-92
39.6263,-106.993,-98
39.626,-107.049,-105
39.626,-107.049,-105
39.626,-107.049,-103
39.626,-107.048,-112
39.626,-107.048,-102
39.626,-107.047,-102
39.626,-107.047,-103
39.626,-107.047,-111
39.626,-107.046,-107
39.626,-107.046,-102
39.626,-107.016,-94
39.626,-107.016,-91
39.626,-107.006,-87
39.626,-107.006,-93
39.626,-107.006,-94
39.626,-107.005,-88
39.626,-107.004,-89
39.626,-107.004,-92
39.626,-107.004,-94
39.626,-107.003,-94
39.626,-106.994,-97
39.6257,-107.049,-107
39.6257,-107.049,-111
39.6257,-107.048,-114
39.6257,-107.048,-110
39.6257,-107.046,-103
39.6257,-107.046,-108
39.6257,-107.046,-108
39.6257,-107.046,-101
39.6257,-107.045,-101
39.6257,-107.016,-88
39.6257,-107.006,-139
39.6257,-107.006,-94
39.6257,-107.005,-94
39.6257,-107.005,-88
39.6257,-107.004,-92
39.6257,-107.004,-89
39.6257,-107.004,-91
39.6257,-107.003,-89
39.6257,-107.003,-91
39.6254,-107.049,-98
39.6254,-107.048,-105
39.6254,-107.048,-107
39.6254,-107.048,-103
39.6254,-107.047,-103
39.6254,-107.047,-104
39.6254,-107.041,-90
39.6254,-107.016,-88
39.6254,-107.016,-89
39.6254,-107.006,-138
39.6254,-107.006,-139
39.6254,-107.005,-89
39.6254,-107.005,-89
39.6254,-107.005,-88
39.6254,-107.004,-92
39.6254,-107.004,-89
39.6254,-107.004,-91
39.6254,-107.003,-90
39.6254,-106.995,-97
39.6252,-107.048,-105
39.6252,-107.048,-104
39.6252,-107.047,-113
39.6252,-107.047,-104
39.6252,-107.043,-98
39.6252,-107.043,-99
39.6252,-107.043,-101
39.6252,-107.016,-87
39.6252,-107.006,-140
39.6252,-107.005,-91
39.6252,-107.005,-89
39.6252,-107.005,-88
39.6252,-107.004,-89
39.6252,-107.004,-91
39.6252,-107.003,-89
39.6252,-107.003,-89
39.6249,-107.049,-104
39.6249,-107.049,-105
39.6249,-107.049,-107
39.6249,-107.048,-112
39.6249,-107.048,-103
39.6249,-107.048,-106
39.6249,-107.048,-104
39.6249,-107.047,-103
39.6249,-107.047,-103
39.6249,-107.047,-103
39.6249,-107.046,-108
39.6249,-107.046,-104
39.6249,-107.042,-98
39.6249,-107.042,-98
39.6249,-107.042,-104
39.6249,-107.006,-140
39.6249,-107.005,-77
39.6249,-107.005,-76
39.6249,-107.004,-89
39.6249,-107.004,-92
39.6249,-107.004,-90
39.6249,-107.003,-93
39.6249,-107.003,-89
39.6246,-107.049,-104
39.6246,-107.049,-104
39.6246,-107.048,-106
39.6246,-107.048,-109
39.6246,-107.048,-112
39.6246,-107.048,-103
39.6246,-107.047,-105
39.6246,-107.047,-103
39.6246,-107.047,-103
39.6246,-107.046,-106
39.6246,-107.046,-106
39.6246,-107.046,-102
39.6246,-107.046,-103
39.6246,-107.045,-105
39.6246,-107.026,-100
39.6246,-107.005,-139
39.6246,-107.004,-89
39.6246,-107.004,-92
39.6246,-107.003,-91
39.6243,-107.05,-105
39.6243,-107.05,-110
39.6243,-107.049,-107
39.6243,-107.049,-104
39.6243,-107.049,-104
39.6243,-107.048,-106
39.6243,-107.048,-104
39.6243,-107.048,-107
39.6243,-107.048,-103
39.6243,-107.047,-104
39.6243,-107.047,-109
39.6243,-107.047,-103
39.6243,-107.046,-103
39.6243,-107.046,-107
39.6243,-107.046,-109
39.6243,-107.046,-102
39.6243,-107.045,-102
39.6243,-107.045,-102
39.6243,-107.045,-104
39.6243,-107.045,-104
39.6243,-107.044,-105
39.6243,-107.044,-107
39.6243,-107.044,-108
39.6243,-107.026,-85
39.6243,-107.025,-86
39.6243,-107.005,-137
39.6243,-107.004,-89
39.6241,-107.05,-104
39.6241,-107.05,-105
39.6241,-107.049,-105
39.6241,-107.049,-109
39.6241,-107.048,-108
39.6241,-107.048,-105
39.6241,-107.048,-103
39.6241,-107.048,-106
39.6241,-107.047,-103
39.6241,-107.047,-108
39.6241,-107.047,-103
39.6241,-107.046,-106
39.6241,-107.046,-110
39.6241,-107.046,-109
39.6241,-107.046,-105
39.6241,-107.045,-103
39.6241,-107.045,-102
39.6241,-107.045,-101
39.6241,-107.045,-101
39.6241,-107.044,-101
39.6241,-107.044,-102
39.6241,-107.044,-104
39.6241,-107.043,-98
39.6241,-107.043,-98
39.6241,-107.043,-101
39.6241,-107.025,-82
39.6241,-107.025,-85
39.6241,-107.003,-92
39.6241,-106.996,-94
39.6241,-106.996,-95
39.6241,-106.995,-95
39.6241,-106.995,-95
39.6238,-107.05,-104
39.6238,-107.05,-104
39.6238,-107.049,-104
39.6238,-107.049,-106
39.6238,-107.049,-109
39.6238,-107.048,-104
39.6238,-107.048,-106
39.6238,-107.048,-103
39.6238,-107.048,-106
39.6238,-107.047,-110
39.6238,-107.047,-109
39.6238,-107.047,-104
39.6238,-107.046,-108
39.6238,-107.046,-103
39.6238,-107.046,-105
39.6238,-107.046,-103
39.6238,-107.045,-102
39.6238,-107.045,-103
39.6238,-107.045,-103
39.6238,-107.045,-105
39.6238,-107.044,-101
39.6238,-107.044,-101
39.6238,-107.044,-102
39.6238,-107.043,-107
39.6238,-107.043,-104
39.6238,-107.025,-85
39.6238,-106.996,-100
39.6238,-106.996,-100
39.6238,-106.996,-95
39.6238,-106.995,-94
39.6238,-106.995,-95
39.6238,-106.984,-100
39.6238,-106.983,-95
39.6238,-106.983,-100
39.6238,-106.983,-99
39.6235,-107.05,-104
39.6235,-107.05,-104
39.6235,-107.049,-104
39.6235,-107.049,-98
39.6235,-107.049,-96
39.6235,-107.048,-104
39.6235,-107.048,-104
39.6235,-107.048,-105
39.6235,-107.048,-103
39.6235,-107.047,-106
39.6235,-107.047,-103
39.6235,-107.047,-103
39.6235,-107.046,-104
39.6235,-107.046,-108
39.6235,-107.046,-102
39.6235,-107.046,-103
39.6235,-107.045,-103
39.6235,-107.045,-103
39.6235,-107.045,-102
39.6235,-107.045,-109
39.6235,-107.044,-106
39.6235,-107.044,-103
39.6235,-107.044,-103
39.6235,-107.043,-106
39.6235,-107.043,-107
39.6235,-107.028,-82
39.6235,-107.028,-81
39.6235,-107.025,-80
39.6235,-107.025,-84
39.6235,-106.998,-99
39.6235,-106.998,-96
39.6235,-106.997,-96
39.6235,-106.997,-93
39.6235,-106.996,-95
39.6235,-106.984,-100
39.6235,-106.984,-100
39.6232,-107.05,-97
39.6232,-107.05,-104
39.6232,-107.049,-104
39.6232,-107.049,-104
39.6232,-107.049,-118
39.6232,-107.048,-97
39.6232,-107.048,-104
39.6232,-107.048,-104
39.6232,-107.048,-103
39.6232,-107.047,-105
39.6232,-107.047,-103
39.6232,-107.047,-103
39.6232,-107.046,-104
39.6232,-107.046,-108
39.6232,-107.044,-101
39.6232,-107.043,-102
39.6232,-107.043,-99
39.6232,-107.043,-104
39.6232,-107.042,-97
39.6232,-107.028,-86
39.6232,-107.024,-86
39.6232,-107.024,-88
39.6232,-106.998,-91
39.6232,-106.998,-98
39.6232,-106.998,-94
39.6232,-106.998,-92
39.6232,-106.997,-92
39.6232,-106.986,-105
39.6232,-106.986,-106
39.6232,-106.986,-105
39.6232,-106.984,-96
39.6232,-106.984,-97
39.6232,-106.983,-100
39.6229,-107.05,-104
39.6229,-107.049,-104
39.6229,-107.049,-104
39.6229,-107.049,-104
39.6229,-107.048,-104
39.6229,-107.048,-104
39.6229,-107.048,-104
39.6229,-107.048,-104
39.6229,-107.047,-107
39.6229,-107.047,-108
39.6229,-107.047,-103
39.6229,-107.046,-106
39.6229,-107.046,-109
39.6229,-107.03,-106
39.6229,-107.025,-84
39.6229,-107.025,-79
39.6229,-107.024,-79
39.6229,-107.023,-88
39.6229,-107.023,-86
39.6229,-106.999,-92
39.6229,-106.999,-93
39.6229,-106.998,-95
39.6229,-106.998,-91
39.6229,-106.998,-94
39.6229,-106.998,-94
39.6229,-106.997,-100
39.6229,-106.997,-92
39.6229,-106.997,-99
39.6229,-106.994,-113
39.6229,-106.994,-113
39.6229,-106.988,-100
39.6229,-106.988,-101
39.6229,-106.985,-107
39.6227,-107.05,-104
39.6227,-107.049,-104
39.6227,-107.049,-104
39.6227,-107.049,-104
39.6227,-107.048,-104
39.6227,-107.048,-104
39.6227,-107.048,-104
39.6227,-107.048,-105
39.6227,-107.047,-103
39.6227,-107.047,-103
39.6227,-107.047,-105
39.6227,-107.046,-108
39.6227,-107.046,-103
39.6227,-107.046,-105
39.6227,-107.046,-102
39.6227,-107.045,-102
39.6227,-107.045,-103
39.6227,-107.045,-109
39.6227,-107.045,-105
39.6227,-107.044,-103
39.6227,-107.031,-90
39.6227,-107.026,-91
39.6227,-107.025,-90
39.6227,-107.025,-81
39.6227,-107.025,-82
39.6227,-107.024,-82
39.6227,-107.024,-78
39.6227,-107.023,-88
39.6227,-107.023,-104
39.6227,-107.009,-97
39.6227,-107,-85
39.6227,-106.999,-84
39.6227,-106.999,-97
39.6227,-106.999,-96
39.6227,-106.998,-98
39.6227,-106.998,-93
39.6227,-106.998,-93
39.6227,-106.997,-97
39.6227,-106.997,-93
39.6227,-106.997,-94
39.6227,-106.996,-97
39.6227,-106.996,-98
39.6227,-106.995,-98
39.6227,-106.995,-112
39.6227,-106.994,-112
39.6227,-106.987,-102
39.6227,-106.987,-102
39.6227,-106.985,-97
39.6227,-106.984,-97
39.6227,-106.984,-102
39.6227,-106.984,-96
39.6227,-106.983,-97
39.6224,-107.05,-104
39.6224,-107.049,-104
39.6224,-107.049,-104
39.6224,-107.049,-104
39.6224,-107.048,-104
39.6224,-107.048,-104
39.6224,-107.048,-104
39.6224,-107.048,-106
39.6224,-107.047,-104
39.6224,-107.047,-103
39.6224,-107.047,-104
39.6224,-107.046,-108
39.6224,-107.046,-102
39.6224,-107.046,-103
39.6224,-107.046,-103
39.6224,-107.045,-105
39.6224,-107.045,-102
39.6224,-107.045,-102
39.6224,-107.045,-104
39.6224,-107.044,-107
39.6224,-107.044,-100
39.6224,-107.044,-101
39.6224,-107.043,-102
39.6224,-107.043,-99
39.6224,-107.043,-102
39.6224,-107.03,-93
39.6224,-107.025,-94
39.6224,-107.025,-92
39.6224,-107.025,-95
39.6224,-107.025,-94
39.6224,-107.024,-81
39.6224,-107.024,-82
39.6224,-107.024,-84
39.6224,-107.011,-140
39.6224,-106.998,-92
39.6224,-106.998,-92
39.6224,-106.998,-94
39.6224,-106.998,-95
39.6224,-106.997,-92
39.6224,-106.997,-97
39.6224,-106.997,-97
39.6224,-106.996,-97
39.6224,-106.996,-90
39.6224,-106.996,-92
39.6224,-106.996,-95
39.6224,-106.995,-112
39.6224,-106.987,-101
39.6224,-106.986,-104
39.6224,-106.986,-103
39.6224,-106.986,-103
39.6224,-106.986,-107
39.6224,-106.984,-95
39.6224,-106.984,-96
39.6224,-106.984,-96
39.6221,-107.05,-99
39.6221,-107.05,-97
39.6221,-107.05,-104
39.6221,-107.049,-104
39.6221,-107.049,-104
39.6221,-107.049,-104
39.6221,-107.048,-104
39.6221,-107.048,-104
39.6221,-107.048,-104
39.6221,-107.048,-105
39.6221,-107.047,-103
39.6221,-107.047,-103
39.6221,-107.047,-104
39.6221,-107.046,-108
39.6221,-107.046,-102
39.6221,-107.046,-103
39.6221,-107.046,-104
39.6221,-107.045,-104
39.6221,-107.045,-103
39.6221,-107.045,-102
39.6221,-107.045,-107
39.6221,-107.044,-103
39.6221,-107.044,-106
39.6221,-107.025,-94
39.6221,-107.025,-92
39.6221,-107.025,-90
39.6221,-107.025,-94
39.6221,-107.024,-94
39.6221,-107.024,-94
39.6221,-107.024,-94
39.6221,-107.023,-81
39.6221,-107.023,-71
39.6221,-107.023,-81
39.6221,-107.012,-139
39.6221,-107.012,-139
39.6221,-107.009,-140
39.6221,-107.009,-86
39.6221,-107,-92
39.6221,-106.999,-94
39.6221,-106.999,-90
39.6221,-106.999,-91
39.6221,-106.998,-90
39.6221,-106.998,-93
39.6221,-106.998,-96
39.6221,-106.998,-97
39.6221,-106.997,-97
39.6221,-106.997,-97
39.6221,-106.997,-97
39.6221,-106.996,-97
39.6221,-106.996,-97
39.6221,-106.996,-111
39.6221,-106.996,-112
39.6221,-106.988,-97
39.6221,-106.988,-100
39.6221,-106.988,-96
39.6221,-106.986,-99
39.6221,-106.986,-114
39.6221,-106.985,-106
39.6221,-106.985,-92
39.6221,-106.985,-104
39.6221,-106.985,-94
39.6221,-106.984,-98
39.6221,-106.984,-97
39.6218,-107.05,-99
39.6218,-107.05,-97
39.6218,-107.05,-104
39.6218,-107.049,-104
39.6218,-107.049,-104
39.6218,-107.049,-104
39.6218,-107.048,-104
39.6218,-107.048,-109
39.6218,-107.048,-108
39.6218,-107.048,-105
39.6218,-107.047,-104
39.6218,-107.047,-103
39.6218,-107.047,-103
39.6218,-107.046,-104
39.6218,-107.046,-103
39.6218,-107.046,-102
39.6218,-107.046,-102
39.6218,-107.045,-102
39.6218,-107.045,-105
39.6218,-107.045,-103
39.6218,-107.045,-101
39.6218,-107.044,-105
39.6218,-107.026,-93
39.6218,-107.025,-95
39.6218,-107.025,-92
39.6218,-107.025,-92
39.6218,-107.025,-90
39.6218,-107.024,-94
39.6218,-107.024,-94
39.6218,-107.024,-93
39.6218,-107.023,-93
39.6218,-107.023,-93
39.6218,-107.023,-72
39.6218,-107.023,-72
39.6218,-107.022,-75
39.6218,-107.022,-80
39.6218,-107.014,-139
39.6218,-107.014,-139
39.6218,-107.013,-138
39.6218,-107.013,-137
39.6218,-107.013,-137
39.6218,-107.012,-137
39.6218,-107.012,-75
39.6218,-107.011,-78
39.6218,-107.011,-137
39.6218,-107.011,-139
39.6218,-107.011,-138
39.6218,-107.01,-139
39.6218,-107.01,-82
39.6218,-107.01,-139
39.6218,-107.009,-98
39.6218,-107.009,-83
39.6218,-107.009,-140
39.6218,-107,-98
39.6218,-107,-87
39.6218,-107,-85
39.6218,-106.999,-90
39.6218,-106.999,-93
39.6218,-106.999,-96
39.6218,-106.998,-97
39.6218,-106.998,-97
39.6218,-106.997,-97
39.6218,-106.997,-97
39.6218,-106.997,-97
39.6218,-106.996,-97
39.6218,-106.996,-97
39.6218,-106.996,-97
39.6218,-106.996,-90
39.6218,-106.988,-100
39.6218,-106.987,-100
39.6218,-106.987,-103
39.6218,-106.987,-99
39.6218,-106.986,-105
39.6216,-107.05,-104
39.6216,-107.049,-97
39.6216,-107.049,-104
39.6216,-107.049,-104
39.6216,-107.048,-110
39.6216,-107.048,-110
39.6216,-107.048,-108
39.6216,-107.048,-106
39.6216,-107.047,-104
39.6216,-107.047,-103
39.6216,-107.047,-103
39.6216,-107.046,-104
39.6216,-107.046,-105
39.6216,-107.046,-104
39.6216,-107.045,-103
39.6216,-107.045,-102
39.6216,-107.045,-107
39.6216,-107.045,-103
39.6216,-107.044,-101
39.6216,-107.044,-100
39.6216,-107.044,-106
39.6216,-107.043,-101
39.6216,-107.043,-100
39.6216,-107.043,-99
39.6216,-107.032,-95
39.6216,-107.031,-94
39.6216,-107.026,-93
39.6216,-107.025,-94
39.6216,-107.025,-94
39.6216,-107.025,-94
39.6216,-107.024,-94
39.6216,-107.024,-94
39.6216,-107.024,-93
39.6216,-107.023,-93
39.6216,-107.023,-93
39.6216,-107.023,-93
39.6216,-107.023,-92
39.6216,-107.022,-70
39.6216,-107.022,-79
39.6216,-107.014,-77
39.6216,-107.014,-137
39.6216,-107.014,-136
39.6216,-107.013,-135
39.6216,-107.013,-95
39.6216,-107.013,-95
39.6216,-107.012,-81
39.6216,-107.012,-80
39.6216,-107.011,-96
39.6216,-107.011,-73
39.6216,-107.011,-137
39.6216,-107.011,-136
39.6216,-107.01,-137
39.6216,-107.01,-82
39.6216,-107.01,-77
39.6216,-107.009,-98
39.6216,-107.009,-100
39.6216,-107.008,-100
39.6216,-107,-92
39.6216,-107,-91
39.6216,-106.999,-92
39.6216,-106.999,-89
39.6216,-106.998,-89
39.6216,-106.998,-92
39.6216,-106.998,-96
39.6216,-106.998,-97
39.6216,-106.997,-97
39.6216,-106.997,-97
39.6216,-106.997,-97
39.6216,-106.996,-97
39.6213,-107.05,-98
39.6213,-107.049,-97
39.6213,-107.049,-104
39.6213,-107.049,-110
39.6213,-107.048,-103
39.6213,-107.048,-109
39.6213,-107.048,-109
39.6213,-107.048,-109
39.6213,-107.047,-107
39.6213,-107.047,-103
39.6213,-107.047,-103
39.6213,-107.046,-103
39.6213,-107.046,-104
39.6213,-107.046,-105
39.6213,-107.046,-105
39.6213,-107.045,-104
39.6213,-107.045,-102
39.6213,-107.045,-108
39.6213,-107.045,-105
39.6213,-107.044,-101
39.6213,-107.044,-103
39.6213,-107.044,-106
39.6213,-107.043,-101
39.6213,-107.03,-98
39.6213,-107.025,-107
39.6213,-107.025,-92
39.6213,-107.025,-94
39.6213,-107.024,-86
39.6213,-107.024,-93
39.6213,-107.024,-93
39.6213,-107.023,-93
39.6213,-107.023,-93
39.6213,-107.023,-89
39.6213,-107.023,-87
39.6213,-107.022,-85
39.6213,-107.022,-77
39.6213,-107.022,-92
39.6213,-107.021,-72
39.6213,-107.021,-70
39.6213,-107.021,-75
39.6213,-107.015,-138
39.6213,-107.014,-77
39.6213,-107.014,-93
39.6213,-107.013,-92
39.6213,-107.013,-92
39.6213,-107.013,-92
39.6213,-107.012,-81
39.6213,-107.012,-80
39.6213,-107.012,-80
39.6213,-107.011,-93
39.6213,-107.011,-80
39.6213,-107.011,-80
39.6213,-107.011,-137
39.6213,-107.01,-82
39.6213,-107.01,-82
39.6213,-107.01,-96
39.6213,-107.009,-97
39.6213,-107.009,-99
39.6213,-107.008,-99
39.6213,-107.008,-100
39.6213,-107.008,-101
39.6213,-107.008,-102
39.6213,-107.007,-102
39.6213,-107.006,-101
39.6213,-106.999,-83
39.6213,-106.999,-87
39.6213,-106.999,-102
39.6213,-106.998,-100
39.6213,-106.998,-89
39.6213,-106.998,-89
39.6213,-106.998,-97
39.6213,-106.997,-97
39.6213,-106.997,-97
39.6213,-106.997,-97
39.6213,-106.996,-91
39.621,-107.05,-104
39.621,-107.05,-103
39.621,-107.05,-101
39.621,-107.05,-97
39.621,-107.049,-96
39.621,-107.049,-104
39.621,-107.049,-104
39.621,-107.048,-104
39.621,-107.048,-104
39.621,-107.048,-103
39.621,-107.048,-103
39.621,-107.047,-106
39.621,-107.047,-104
39.621,-107.047,-103
39.621,-107.046,-103
39.621,-107.025,-94
39.621,-107.025,-108
39.621,-107.025,-107
39.621,-107.025,-107
39.621,-107.024,-90
39.621,-107.024,-87
39.621,-107.024,-86
39.621,-107.023,-93
39.621,-107.023,-93
39.621,-107.023,-94
39.621,-107.023,-95
39.621,-107.022,-84
39.621,-107.022,-92
39.621,-107.022,-91
39.621,-107.021,-91
39.621,-107.021,-91
39.621,-107.021,-69
39.621,-107.021,-71
39.621,-107.015,-137
39.621,-107.015,-136
39.621,-107.014,-136
39.621,-107.014,-78
39.621,-107.014,-78
39.621,-107.013,-75
39.621,-107.013,-78
39.621,-107.013,-77
39.621,-107.013,-91
39.621,-107.012,-80
39.621,-107.012,-79
39.621,-107.012,-135
39.621,-107.011,-78
39.621,-107.011,-72
39.621,-107.011,-78
39.621,-107.011,-94
39.621,-107.01,-96
39.621,-107.01,-97
39.621,-107.01,-75
39.621,-107.01,-84
39.621,-107.009,-84
39.621,-107.009,-77
39.621,-107.009,-77
39.621,-107.008,-140
39.621,-107.008,-100
39.621,-107.008,-101
39.621,-107.008,-79
39.621,-107.007,-78
39.621,-107.007,-81
39.621,-107.007,-101
39.621,-106.998,-91
39.621,-106.998,-83
39.621,-106.998,-88
39.621,-106.998,-95
39.621,-106.997,-97
39.621,-106.997,-97
39.621,-106.997,-97
39.621,-106.996,-90
39.6207,-107.049,-101
39.6207,-107.049,-97
39.6207,-107.049,-96
39.6207,-107.048,-104
39.6207,-107.048,-104
39.6207,-107.048,-104
39.6207,-107.048,-103
39.6207,-107.047,-107
39.6207,-107.047,-104
39.6207,-107.047,-103
39.6207,-107.046,-102
39.6207,-107.046,-103
39.6207,-107.046,-103
39.6207,-107.029,-87
39.6207,-107.029,-90
39.6207,-107.025,-95
39.6207,-107.025,-93
39.6207,-107.025,-90
39.6207,-107.025,-87
39.6207,-107.024,-86
39.6207,-107.024,-93
39.6207,-107.024,-93
39.6207,-107.023,-93
39.6207,-107.023,-92
39.6207,-107.023,-92
39.6207,-107.023,-92
39.6207,-107.022,-84
39.6207,-107.022,-91
39.6207,-107.022,-91
39.6207,-107.021,-91
39.6207,-107.021,-91
39.6207,-107.021,-91
39.6207,-107.021,-68
39.6207,-107.02,-69
39.6207,-107.016,-140
39.6207,-107.015,-136
39.6207,-107.015,-136
39.6207,-107.015,-134
39.6207,-107.014,-92
39.6207,-107.014,-78
39.6207,-107.014,-77
39.6207,-107.013,-74
39.6207,-107.013,-76
39.6207,-107.013,-76
39.6207,-107.013,-77
39.6207,-107.012,-78
39.6207,-107.012,-76
39.6207,-107.012,-70
39.6207,-107.011,-77
39.6207,-107.011,-91
39.6207,-107.011,-78
39.6207,-107.011,-78
39.6207,-107.01,-81
39.6207,-107.01,-82
39.6207,-107.01,-82
39.6207,-107.01,-82
39.6207,-107.009,-83
39.6207,-107.009,-99
39.6207,-107.009,-78
39.6207,-107.008,-77
39.6207,-107.008,-85
39.6207,-107.008,-86
39.6207,-107.007,-79
39.6207,-107,-107
39.6207,-106.997,-87
39.6207,-106.997,-88
39.6207,-106.997,-89
39.6204,-107.048,-103
39.6204,-107.048,-103
39.6204,-107.048,-103
39.6204,-107.047,-103
39.6204,-107.047,-104
39.6204,-107.047,-103
39.6204,-107.046,-102
39.6204,-107.046,-102
39.6204,-107.046,-106
39.6204,-107.046,-102
39.6204,-107.045,-102
39.6204,-107.045,-102
39.6204,-107.045,-102
39.6204,-107.045,-101
39.6204,-107.044,-101
39.6204,-107.025,-109
39.6204,-107.025,-87
39.6204,-107.024,-93
39.6204,-107.024,-93
39.6204,-107.024,-93
39.6204,-107.023,-93
39.6204,-107.023,-92
39.6204,-107.023,-92
39.6204,-107.023,-92
39.6204,-107.022,-92
39.6204,-107.022,-91
39.6204,-107.022,-91
39.6204,-107.021,-91
39.6204,-107.021,-90
39.6204,-107.021,-90
39.6204,-107.021,-90
39.6204,-107.02,-89
39.6204,-107.02,-67
39.6204,-107.016,-137
39.6204,-107.015,-135
39.6204,-107.015,-134
39.6204,-107.015,-133
39.6204,-107.015,-92
39.6204,-107.014,-90
39.6204,-107.014,-76
39.6204,-107.014,-76
39.6204,-107.013,-74
39.6204,-107.013,-74
39.6204,-107.013,-73
39.6204,-107.013,-75
39.6204,-107.012,-75
39.6204,-107.012,-73
39.6204,-107.012,-91
39.6204,-107.011,-75
39.6204,-107.011,-89
39.6204,-107.011,-77
39.6204,-107.011,-77
39.6204,-107.01,-78
39.6204,-107.01,-80
39.6204,-107.01,-95
39.6204,-107.01,-75
39.6204,-107.009,-75
39.6204,-107.009,-98
39.6204,-107.009,-97
39.6204,-107.008,-85
39.6204,-107.008,-85
39.6204,-107.007,-80
39.6204,-106.997,-91
39.6204,-106.997,-85
39.6204,-106.997,-85
39.6202,-107.049,-97
39.6202,-107.049,-104
39.6202,-107.048,-104
